created_at,updated_at,event_id,entry_id,position,percentage,id
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26369,4,6,576
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26384,5,4,577
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26389,1,21.6,578
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26400,2,19.1,579
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26407,3,13.4,580
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26391,4,13,581
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26399,5,6.2,582
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26414,1,24.2,583
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26410,2,14.3,584
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26417,3,11.3,585
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26413,4,9.7,586
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26409,5,9,587
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26432,1,31.4,588
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26429,2,13.3,589
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26433,3,11.4,590
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26430,4,8,591
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26435,5,5.2,592
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26459,1,48.3,593
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26456,2,7.3,594
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26461,3,6.7,595
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26451,4,5.9,596
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26454,5,5.2,597
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26470,1,38.4,598
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26472,2,11.6,599
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26474,3,10.2,600
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26473,4,8.7,601
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26469,5,5.5,602
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26495,1,23.8,603
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26497,2,17.7,604
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26491,3,14.6,605
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26489,4,8.3,606
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26490,5,8,607
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26511,1,26.4,608
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26525,2,13.9,609
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26510,3,13.6,610
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26513,4,9,611
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26508,5,6.3,612
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26532,1,41.1,613
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26543,2,14.6,614
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26533,3,8.5,615
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26535,4,5.9,616
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26529,5,4.6,617
2026-03-18 20:58:55.569235,2026-03-18 20:58:55.569235,1126,26550,1,31.4,618
2026-03-18 20:58:55.569235,2026-03-18 20:58:55.569235,1126,26551,2,11.3,619
2026-03-18 20:58:55.569235,2026-03-18 20:58:55.569235,1126,26549,3,9,620
2026-03-18 20:58:55.569235,2026-03-18 20:58:55.569235,1126,26548,4,8.6,621
2026-03-18 20:58:55.569235,2026-03-18 20:58:55.569235,1126,26554,5,6.5,622
2026-03-18 20:58:55.785392,2026-03-18 20:58:55.785392,1127,26568,1,32.4,623
2026-03-18 20:58:55.785392,2026-03-18 20:58:55.785392,1127,26585,2,12.4,624
2026-03-18 20:58:55.785392,2026-03-18 20:58:55.785392,1127,26569,3,7.9,625
2026-03-18 20:58:55.785392,2026-03-18 20:58:55.785392,1127,26570,4,6.4,626
2026-03-18 20:58:55.785392,2026-03-18 20:58:55.785392,1127,26571,5,4.7,627
2026-03-18 20:58:55.959183,2026-03-18 20:58:55.959183,1128,26590,1,24.7,628
2026-03-18 20:58:55.959183,2026-03-18 20:58:55.959183,1128,26589,2,11.8,629
2026-03-18 20:58:55.959183,2026-03-18 20:58:55.959183,1128,26594,3,9.5,630
2026-03-18 20:58:55.959183,2026-03-18 20:58:55.959183,1128,26588,4,9,631
2026-03-18 20:58:55.959183,2026-03-18 20:58:55.959183,1128,26591,5,6.6,632
2026-03-18 20:58:56.19442,2026-03-18 20:58:56.19442,1129,26608,1,28.3,633
2026-03-18 20:58:56.19442,2026-03-18 20:58:56.19442,1129,26609,2,15.8,634
2026-03-18 20:58:56.19442,2026-03-18 20:58:56.19442,1129,26610,3,15.7,635
2026-03-18 20:58:56.19442,2026-03-18 20:58:56.19442,1129,26613,4,7.6,636
2026-03-18 20:58:56.19442,2026-03-18 20:58:56.19442,1129,26611,5,7,637
2026-03-18 20:58:56.382748,2026-03-18 20:58:56.382748,1130,26629,1,24.6,638
2026-03-18 20:58:56.382748,2026-03-18 20:58:56.382748,1130,26628,2,16.4,639
2026-03-18 20:58:56.382748,2026-03-18 20:58:56.382748,1130,26634,3,10.7,640
2026-03-18 20:58:56.382748,2026-03-18 20:58:56.382748,1130,26633,4,8.2,641
2026-03-18 20:58:56.382748,2026-03-18 20:58:56.382748,1130,26630,5,6.7,642
2026-03-18 20:58:56.566275,2026-03-18 20:58:56.566275,1131,26649,1,36.1,643
2026-03-18 20:58:56.566275,2026-03-18 20:58:56.566275,1131,26650,2,15.7,644
2026-03-18 20:58:56.566275,2026-03-18 20:58:56.566275,1131,26651,3,13.4,645
2026-03-18 20:58:56.566275,2026-03-18 20:58:56.566275,1131,26653,4,6.6,646
2026-03-18 20:58:56.566275,2026-03-18 20:58:56.566275,1131,26652,5,6.4,647
2026-03-18 20:58:56.713997,2026-03-18 20:58:56.713997,1132,26669,1,34.9,648
2026-03-18 20:58:56.713997,2026-03-18 20:58:56.713997,1132,26672,2,13.9,649
2026-03-18 20:58:56.713997,2026-03-18 20:58:56.713997,1132,26668,3,13.8,650
2026-03-18 20:58:56.713997,2026-03-18 20:58:56.713997,1132,26670,4,8.2,651
2026-03-18 20:58:56.713997,2026-03-18 20:58:56.713997,1132,26673,5,6.7,652
2026-03-18 20:58:56.830999,2026-03-18 20:58:56.830999,1133,26691,1,26.1,653
2026-03-18 20:58:56.830999,2026-03-18 20:58:56.830999,1133,26693,2,14.9,654
2026-03-18 20:58:56.830999,2026-03-18 20:58:56.830999,1133,26688,3,10.7,655
2026-03-18 20:58:56.830999,2026-03-18 20:58:56.830999,1133,26694,4,9.4,656
2026-03-18 20:58:56.830999,2026-03-18 20:58:56.830999,1133,26689,5,7.1,657
2026-03-18 20:58:57.014261,2026-03-18 20:58:57.014261,1134,26708,1,24.6,658
2026-03-18 20:58:57.014261,2026-03-18 20:58:57.014261,1134,26713,2,17.5,659
2026-03-18 20:58:57.014261,2026-03-18 20:58:57.014261,1134,26718,3,14,660
2026-03-18 20:58:57.014261,2026-03-18 20:58:57.014261,1134,26717,4,8.6,661
2026-03-18 20:58:57.014261,2026-03-18 20:58:57.014261,1134,26709,5,7.8,662
2026-03-18 20:58:57.162785,2026-03-18 20:58:57.162785,1135,26731,1,26.4,663
2026-03-18 20:58:57.162785,2026-03-18 20:58:57.162785,1135,26729,2,17.4,664
2026-03-18 20:58:57.162785,2026-03-18 20:58:57.162785,1135,26732,3,11.2,665
2026-03-18 20:58:57.162785,2026-03-18 20:58:57.162785,1135,26745,4,11.1,666
2026-03-18 20:58:57.162785,2026-03-18 20:58:57.162785,1135,26728,5,8.2,667
2026-03-18 20:58:57.31653,2026-03-18 20:58:57.31653,1136,26749,1,29.6,668
2026-03-18 20:58:57.31653,2026-03-18 20:58:57.31653,1136,26763,2,14.2,669
2026-03-18 20:58:57.31653,2026-03-18 20:58:57.31653,1136,26748,3,12.3,670
2026-03-18 20:58:57.31653,2026-03-18 20:58:57.31653,1136,26751,4,9.3,671
2026-03-18 20:58:57.31653,2026-03-18 20:58:57.31653,1136,26756,5,7.8,672
2026-03-18 20:58:57.498241,2026-03-18 20:58:57.498241,1137,26783,1,20.1,673
2026-03-18 20:58:57.498241,2026-03-18 20:58:57.498241,1137,26768,2,17.8,674
2026-03-18 20:58:57.498241,2026-03-18 20:58:57.498241,1137,26776,3,13.6,675
2026-03-18 20:58:57.498241,2026-03-18 20:58:57.498241,1137,26779,4,8.7,676
2026-03-18 20:58:57.498241,2026-03-18 20:58:57.498241,1137,26772,5,8,677
2026-03-18 20:58:57.799595,2026-03-18 20:58:57.799595,1138,26791,1,27.4,678
2026-03-18 20:58:57.799595,2026-03-18 20:58:57.799595,1138,26804,2,16.3,679
2026-03-18 20:58:57.799595,2026-03-18 20:58:57.799595,1138,26789,3,10.1,680
2026-03-18 20:58:57.799595,2026-03-18 20:58:57.799595,1138,26790,4,8.9,681
2026-03-18 20:58:57.799595,2026-03-18 20:58:57.799595,1138,26788,5,8.5,682
2026-03-18 20:58:57.962985,2026-03-18 20:58:57.962985,1139,26808,1,27.2,683
2026-03-18 20:58:57.962985,2026-03-18 20:58:57.962985,1139,26810,2,12.3,684
2026-03-18 20:58:57.962985,2026-03-18 20:58:57.962985,1139,26809,3,9.2,685
2026-03-18 20:58:57.962985,2026-03-18 20:58:57.962985,1139,26823,4,8.1,686
2026-03-18 20:58:57.962985,2026-03-18 20:58:57.962985,1139,26811,5,7.4,687
2026-03-18 20:58:58.163065,2026-03-18 20:58:58.163065,1140,26839,1,39.6,688
2026-03-18 20:58:58.163065,2026-03-18 20:58:58.163065,1140,26831,2,11.1,689
2026-03-18 20:58:58.163065,2026-03-18 20:58:58.163065,1140,26845,3,6.7,690
2026-03-18 20:58:58.163065,2026-03-18 20:58:58.163065,1140,26842,4,5.5,691
2026-03-18 20:58:58.163065,2026-03-18 20:58:58.163065,1140,26828,5,5.1,692
2026-03-18 20:58:58.364768,2026-03-18 20:58:58.364768,1141,26857,1,32.7,693
2026-03-18 20:58:58.364768,2026-03-18 20:58:58.364768,1141,26852,2,13.2,694
2026-03-18 20:58:58.364768,2026-03-18 20:58:58.364768,1141,26848,3,10.2,695
2026-03-18 20:58:58.364768,2026-03-18 20:58:58.364768,1141,26849,4,7.4,696
2026-03-18 20:58:58.364768,2026-03-18 20:58:58.364768,1141,26861,5,6.2,697
2026-03-18 20:58:58.526101,2026-03-18 20:58:58.526101,1142,26879,1,29.7,698
2026-03-18 20:58:58.526101,2026-03-18 20:58:58.526101,1142,26868,2,17.5,699
2026-03-18 20:58:58.526101,2026-03-18 20:58:58.526101,1142,26872,3,9.8,700
2026-03-18 20:58:58.526101,2026-03-18 20:58:58.526101,1142,26870,4,8.6,701
2026-03-18 20:58:58.526101,2026-03-18 20:58:58.526101,1142,26878,5,7.4,702
2026-03-18 20:58:58.690144,2026-03-18 20:58:58.690144,1143,26901,1,29.4,703
2026-03-18 20:58:58.690144,2026-03-18 20:58:58.690144,1143,26905,2,20.2,704
2026-03-18 20:58:58.690144,2026-03-18 20:58:58.690144,1143,26888,3,12.3,705
2026-03-18 20:58:58.690144,2026-03-18 20:58:58.690144,1143,26890,4,9.2,706
2026-03-18 20:58:58.690144,2026-03-18 20:58:58.690144,1143,26896,5,4.5,707
2026-03-18 20:59:02.890199,2026-03-18 20:59:02.890199,1144,26908,1,20.7,708
2026-03-18 20:59:02.890199,2026-03-18 20:59:02.890199,1144,26909,2,17.2,709
2026-03-18 20:59:02.890199,2026-03-18 20:59:02.890199,1144,26913,3,15.9,710
2026-03-18 20:59:02.890199,2026-03-18 20:59:02.890199,1144,26912,4,11.3,711
2026-03-18 20:59:02.890199,2026-03-18 20:59:02.890199,1144,26915,5,8.3,712
2026-03-18 20:59:03.151975,2026-03-18 20:59:03.151975,1145,26935,1,20.7,713
2026-03-18 20:59:03.151975,2026-03-18 20:59:03.151975,1145,26928,2,15.6,714
2026-03-18 20:59:03.151975,2026-03-18 20:59:03.151975,1145,26944,3,12.9,715
2026-03-18 20:59:03.151975,2026-03-18 20:59:03.151975,1145,26933,4,8.4,716
2026-03-18 20:59:03.151975,2026-03-18 20:59:03.151975,1145,26931,5,6.5,717
2026-03-18 20:59:03.417456,2026-03-18 20:59:03.417456,1146,26962,1,23.7,718
2026-03-18 20:59:03.417456,2026-03-18 20:59:03.417456,1146,26948,2,19.7,719
2026-03-18 20:59:03.417456,2026-03-18 20:59:03.417456,1146,26953,3,13.6,720
2026-03-18 20:59:03.417456,2026-03-18 20:59:03.417456,1146,26950,4,7.9,721
2026-03-18 20:59:03.417456,2026-03-18 20:59:03.417456,1146,26954,5,7,722
2026-03-18 20:59:03.625238,2026-03-18 20:59:03.625238,1147,26976,1,29.6,723
2026-03-18 20:59:03.625238,2026-03-18 20:59:03.625238,1147,26968,2,14.1,724
2026-03-18 20:59:03.625238,2026-03-18 20:59:03.625238,1147,26970,3,7.8,725
2026-03-18 20:59:03.625238,2026-03-18 20:59:03.625238,1147,26973,4,6.7,726
2026-03-18 20:59:03.625238,2026-03-18 20:59:03.625238,1147,26972,5,6.5,727
2026-03-18 20:59:03.782123,2026-03-18 20:59:03.782123,1148,26988,1,23.3,728
2026-03-18 20:59:03.782123,2026-03-18 20:59:03.782123,1148,26991,2,16.3,729
2026-03-18 20:59:03.782123,2026-03-18 20:59:03.782123,1148,26997,3,15.1,730
2026-03-18 20:59:03.782123,2026-03-18 20:59:03.782123,1148,26989,4,13.8,731
2026-03-18 20:59:03.782123,2026-03-18 20:59:03.782123,1148,26993,5,5.5,732
2026-03-18 20:59:03.942735,2026-03-18 20:59:03.942735,1149,27011,1,20.7,733
2026-03-18 20:59:03.942735,2026-03-18 20:59:03.942735,1149,27014,2,19,734
2026-03-18 20:59:03.942735,2026-03-18 20:59:03.942735,1149,27009,3,14.2,735
2026-03-18 20:59:03.942735,2026-03-18 20:59:03.942735,1149,27008,4,9.3,736
2026-03-18 20:59:03.942735,2026-03-18 20:59:03.942735,1149,27019,5,8.7,737
2026-03-18 20:59:04.070646,2026-03-18 20:59:04.070646,1150,27029,1,19,738
2026-03-18 20:59:04.070646,2026-03-18 20:59:04.070646,1150,27034,2,14.9,739
2026-03-18 20:59:04.070646,2026-03-18 20:59:04.070646,1150,27038,3,11,740
2026-03-18 20:59:04.070646,2026-03-18 20:59:04.070646,1150,27039,4,9.5,741
2026-03-18 20:59:04.070646,2026-03-18 20:59:04.070646,1150,27028,5,9.3,742
2026-03-18 20:59:04.245482,2026-03-18 20:59:04.245482,1151,27049,1,20.1,743
2026-03-18 20:59:04.245482,2026-03-18 20:59:04.245482,1151,27053,2,16.8,744
2026-03-18 20:59:04.245482,2026-03-18 20:59:04.245482,1151,27048,3,14.6,745
2026-03-18 20:59:04.245482,2026-03-18 20:59:04.245482,1151,27052,4,7,746
2026-03-18 20:59:04.245482,2026-03-18 20:59:04.245482,1151,27051,5,6.2,747
2026-03-18 20:59:04.399749,2026-03-18 20:59:04.399749,1152,27070,1,19.7,748
2026-03-18 20:59:04.399749,2026-03-18 20:59:04.399749,1152,27068,2,14.5,749
2026-03-18 20:59:04.399749,2026-03-18 20:59:04.399749,1152,27083,3,10.6,750
2026-03-18 20:59:04.399749,2026-03-18 20:59:04.399749,1152,27074,4,9.6,751
2026-03-18 20:59:04.399749,2026-03-18 20:59:04.399749,1152,27069,5,9.3,752
2026-03-18 20:59:04.596826,2026-03-18 20:59:04.596826,1153,27091,1,27.3,753
2026-03-18 20:59:04.596826,2026-03-18 20:59:04.596826,1153,27088,2,11.7,754
2026-03-18 20:59:04.596826,2026-03-18 20:59:04.596826,1153,27089,3,11.1,755
2026-03-18 20:59:04.596826,2026-03-18 20:59:04.596826,1153,27094,4,9.3,756
2026-03-18 20:59:04.596826,2026-03-18 20:59:04.596826,1153,27100,5,6.7,757
2026-03-18 20:59:04.836686,2026-03-18 20:59:04.836686,1154,27115,1,30,758
2026-03-18 20:59:04.836686,2026-03-18 20:59:04.836686,1154,27108,2,15.7,759
2026-03-18 20:59:04.836686,2026-03-18 20:59:04.836686,1154,27110,3,10.7,760
2026-03-18 20:59:04.836686,2026-03-18 20:59:04.836686,1154,27113,4,6.8,761
2026-03-18 20:59:04.836686,2026-03-18 20:59:04.836686,1154,27109,5,6.7,762
2026-03-18 20:59:05.113793,2026-03-18 20:59:05.113793,1155,27146,1,49,763
2026-03-18 20:59:05.113793,2026-03-18 20:59:05.113793,1155,27132,2,11.5,764
2026-03-18 20:59:05.113793,2026-03-18 20:59:05.113793,1155,27130,3,8.6,765
2026-03-18 20:59:05.113793,2026-03-18 20:59:05.113793,1155,27128,4,5.9,766
2026-03-18 20:59:05.113793,2026-03-18 20:59:05.113793,1155,27145,5,5.8,767
2026-03-18 20:59:05.325732,2026-03-18 20:59:05.325732,1156,27163,1,38.8,768
2026-03-18 20:59:05.325732,2026-03-18 20:59:05.325732,1156,27149,2,10.6,769
2026-03-18 20:59:05.325732,2026-03-18 20:59:05.325732,1156,27150,3,9.6,770
2026-03-18 20:59:05.325732,2026-03-18 20:59:05.325732,1156,27148,4,6.7,771
2026-03-18 20:59:05.325732,2026-03-18 20:59:05.325732,1156,27152,5,6.3,772
2026-03-18 20:59:05.477342,2026-03-18 20:59:05.477342,1157,27174,1,18.8,773
2026-03-18 20:59:05.477342,2026-03-18 20:59:05.477342,1157,27172,2,18.3,774
2026-03-18 20:59:05.477342,2026-03-18 20:59:05.477342,1157,27168,3,15.2,775
2026-03-18 20:59:05.477342,2026-03-18 20:59:05.477342,1157,27170,4,9.8,776
2026-03-18 20:59:05.477342,2026-03-18 20:59:05.477342,1157,27169,5,7.7,777
2026-03-18 20:59:05.65913,2026-03-18 20:59:05.65913,1158,27191,1,38.6,778
2026-03-18 20:59:05.65913,2026-03-18 20:59:05.65913,1158,27190,2,8.7,779
2026-03-18 20:59:05.65913,2026-03-18 20:59:05.65913,1158,27193,3,8.1,780
2026-03-18 20:59:05.65913,2026-03-18 20:59:05.65913,1158,27188,4,6.8,781
2026-03-18 20:59:05.65913,2026-03-18 20:59:05.65913,1158,27189,5,5.9,782
2026-03-18 20:59:05.793948,2026-03-18 20:59:05.793948,1159,27208,1,29.4,783
2026-03-18 20:59:05.793948,2026-03-18 20:59:05.793948,1159,27212,2,17,784
2026-03-18 20:59:05.793948,2026-03-18 20:59:05.793948,1159,27211,3,10,785
2026-03-18 20:59:05.793948,2026-03-18 20:59:05.793948,1159,27209,4,8,786
2026-03-18 20:59:05.793948,2026-03-18 20:59:05.793948,1159,27221,5,5.7,787
2026-03-18 20:59:05.924831,2026-03-18 20:59:05.924831,1160,27229,1,28.6,788
2026-03-18 20:59:05.924831,2026-03-18 20:59:05.924831,1160,27228,2,18.5,789
2026-03-18 20:59:05.924831,2026-03-18 20:59:05.924831,1160,27232,3,8.3,790
2026-03-18 20:59:05.924831,2026-03-18 20:59:05.924831,1160,27239,4,8.3,791
2026-03-18 20:59:05.924831,2026-03-18 20:59:05.924831,1160,27230,5,7.4,792
2026-03-18 20:59:06.051802,2026-03-18 20:59:06.051802,1161,27257,1,22.5,793
2026-03-18 20:59:06.051802,2026-03-18 20:59:06.051802,1161,27248,2,16.4,794
2026-03-18 20:59:06.051802,2026-03-18 20:59:06.051802,1161,27249,3,14.5,795
2026-03-18 20:59:06.051802,2026-03-18 20:59:06.051802,1161,27252,4,8.7,796
2026-03-18 20:59:06.051802,2026-03-18 20:59:06.051802,1161,27253,5,7.6,797
2026-03-18 20:59:06.227251,2026-03-18 20:59:06.227251,1162,27270,1,35,798
2026-03-18 20:59:06.227251,2026-03-18 20:59:06.227251,1162,27268,2,18.2,799
2026-03-18 20:59:06.227251,2026-03-18 20:59:06.227251,1162,27269,3,8.9,800
2026-03-18 20:59:06.227251,2026-03-18 20:59:06.227251,1162,27272,4,7.8,801
2026-03-18 20:59:06.227251,2026-03-18 20:59:06.227251,1162,27280,5,6,802
2026-03-18 20:59:06.422141,2026-03-18 20:59:06.422141,1163,27297,1,41.3,803
2026-03-18 20:59:06.422141,2026-03-18 20:59:06.422141,1163,27292,2,14.5,804
2026-03-18 20:59:06.422141,2026-03-18 20:59:06.422141,1163,27288,3,11.2,805
2026-03-18 20:59:06.422141,2026-03-18 20:59:06.422141,1163,27290,4,6.6,806
2026-03-18 20:59:06.422141,2026-03-18 20:59:06.422141,1163,27289,5,6.5,807
2026-03-18 20:59:06.651348,2026-03-18 20:59:06.651348,1164,27323,1,56.7,808
2026-03-18 20:59:06.651348,2026-03-18 20:59:06.651348,1164,27309,2,10,809
2026-03-18 20:59:06.651348,2026-03-18 20:59:06.651348,1164,27308,3,8.5,810
2026-03-18 20:59:06.651348,2026-03-18 20:59:06.651348,1164,27315,4,6.2,811
2026-03-18 20:59:06.651348,2026-03-18 20:59:06.651348,1164,27311,5,3.8,812
2026-03-18 20:59:06.791332,2026-03-18 20:59:06.791332,1165,27329,1,26.2,813
2026-03-18 20:59:06.791332,2026-03-18 20:59:06.791332,1165,27344,2,16.4,814
2026-03-18 20:59:06.791332,2026-03-18 20:59:06.791332,1165,27347,3,14.5,815
2026-03-18 20:59:06.791332,2026-03-18 20:59:06.791332,1165,27336,4,13.5,816
2026-03-18 20:59:06.791332,2026-03-18 20:59:06.791332,1165,27328,5,7.5,817
2026-03-18 20:59:06.919848,2026-03-18 20:59:06.919848,1166,27350,1,31.2,818
2026-03-18 20:59:06.919848,2026-03-18 20:59:06.919848,1166,27354,2,30,819
2026-03-18 20:59:06.919848,2026-03-18 20:59:06.919848,1166,27348,3,10.2,820
2026-03-18 20:59:06.919848,2026-03-18 20:59:06.919848,1166,27352,4,6.7,821
2026-03-18 20:59:06.919848,2026-03-18 20:59:06.919848,1166,27349,5,5.6,822
2026-03-18 20:59:07.102254,2026-03-18 20:59:07.102254,1167,27368,1,19,823
2026-03-18 20:59:07.102254,2026-03-18 20:59:07.102254,1167,27369,2,16.3,824
2026-03-18 20:59:07.102254,2026-03-18 20:59:07.102254,1167,27383,3,13.4,825
2026-03-18 20:59:07.102254,2026-03-18 20:59:07.102254,1167,27372,4,12.2,826
2026-03-18 20:59:07.102254,2026-03-18 20:59:07.102254,1167,27377,5,11.3,827
2026-03-31 16:02:32.677125,2026-03-31 16:54:19.786193,1170,30079,1,27.36,828
2026-03-31 16:03:40.533679,2026-03-31 16:54:24.7018,1170,30083,2,18.94,829
2026-03-31 16:04:47.372925,2026-03-31 16:54:29.694501,1170,30074,3,12.65,830
2026-03-31 16:05:01.377009,2026-03-31 16:54:34.514369,1170,30075,4,7.04,831
2026-03-31 16:05:19.84649,2026-03-31 16:54:38.979385,1170,30085,5,6.84,832
2026-03-17 00:44:23.656928,2026-03-31 16:59:55.366378,1169,30061,1,23.4,6
2026-03-31 17:01:17.887689,2026-03-31 17:01:17.887689,1169,30053,2,22.3,833
2026-06-19 20:24:25.92986,2026-06-19 20:24:25.92986,1173,30160,1,26.3,834
2026-06-19 20:24:52.079868,2026-06-19 20:24:52.079868,1173,30158,2,18.3,835
2026-06-19 20:25:33.948544,2026-06-19 20:25:33.948544,1173,30149,3,13.2,836
2026-06-19 20:26:38.660093,2026-06-19 20:26:38.660093,1173,30140,4,11,837
2026-06-19 20:27:20.838103,2026-06-19 20:27:20.838103,1173,30153,5,9.2,838
2026-06-19 20:30:04.418984,2026-06-19 20:30:04.418984,1174,30172,1,27.7,839
2026-06-19 20:30:26.922145,2026-06-19 20:30:26.922145,1174,30180,2,17.1,840
2026-06-19 20:30:47.238797,2026-06-19 20:30:47.238797,1174,30182,3,15.7,841
2026-06-19 20:31:29.468138,2026-06-19 20:31:29.468138,1174,30162,4,9.7,842
2026-06-19 20:31:55.503985,2026-06-19 20:31:55.503985,1174,30179,5,6.2,843
2026-06-19 20:33:18.035938,2026-06-20 13:23:49.97293,1175,30202,1,22.4,844
2026-06-19 20:33:37.227779,2026-06-20 13:26:56.591155,1175,30193,2,14.1,845
2026-06-19 20:34:07.206711,2026-06-20 13:27:17.291284,1175,30194,3,14.1,846
2026-06-19 20:36:40.200774,2026-06-20 13:27:33.033874,1175,30203,4,11.2,847
2026-06-19 20:36:59.24897,2026-06-20 13:27:45.648763,1175,30183,5,5.3,848
2026-06-20 13:29:57.009279,2026-06-20 13:29:57.009279,1176,30216,1,51.9,849
2026-06-20 13:30:12.138901,2026-06-20 13:30:12.138901,1176,30226,2,8.3,850
2026-06-20 13:30:30.7385,2026-06-20 13:30:30.7385,1176,30224,3,7.5,851
2026-06-20 13:30:47.373119,2026-06-20 13:30:47.373119,1176,30215,4,6,852
2026-06-20 13:31:03.555633,2026-06-20 13:31:03.555633,1176,30219,5,5.5,853
2026-06-30 01:10:44.659846,2026-06-30 01:10:44.659846,1177,30248,1,39.6,854
2026-06-30 01:11:24.434358,2026-06-30 01:11:24.434358,1177,30245,2,11.4,855
2026-06-30 01:11:42.249406,2026-06-30 01:11:42.249406,1177,30238,3,10.3,856
2026-06-30 01:12:08.327451,2026-06-30 01:12:08.327451,1177,30246,4,10,857
2026-06-30 01:12:25.364612,2026-06-30 01:12:25.364612,1177,30242,5,8.3,858
